student_id,origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_status,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,world_university_rank,study_duration,stem_flag,placed_flag,scholarship_flag,stay_in_canada
S03570,4,3,2,13,0,5,2020.0,No,2,2023.0,Not Placed,UK,9,-0.8785035087145754,0.030607350021762136,2,4,0,-1.8941056906833906,0.5800993841949118,3.0,0,0,0,0
S02534,8,5,32,24,5,4,2022.0,No,4,2023.0,Placed,Russia,12,-0.09741924243121299,0.12349763840343654,4,1,0,-1.8941056906833906,0.6906008193616664,1.0,0,1,0,0
S04752,4,6,23,62,5,6,2019.0,Yes,4,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.130521254749167,4,1,2,-0.14534861679509983,-0.28549519127799955,3.0,0,0,1,0
S00931,4,8,38,66,8,2,2021.0,No,2,2024.0,Placed,UK,12,-0.07561071979894501,-0.6196246686499577,5,3,0,0.7962898076062874,-0.8564192729728985,3.0,1,1,0,0
S04985,1,9,9,57,6,7,2021.0,Yes,4,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.08550551045533036,3,4,2,0.7290299201490454,-0.5617487791948862,3.0,0,0,1,0
S00095,6,4,30,27,14,4,2020.0,No,1,2022.0,Placed,Ireland,1,1.5381805182390975,-0.8054052454133065,1,2,2,-0.178978560523721,-0.28549519127799955,2.0,0,1,0,0
S00598,3,9,28,49,9,7,2022.0,Yes,0,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.921518105890399,2,3,1,0.3927304828628357,-0.3407459088613769,3.0,0,0,1,0
S03841,8,5,32,30,10,6,2021.0,Yes,3,2022.0,Placed,Russia,8,0.5859210395048146,1.0524005222201807,3,4,2,0.02280110184800505,-0.28549519127799955,1.0,0,1,1,0
S03416,0,6,23,62,9,2,2022.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.2712860872186792,3,1,0,-1.8941056906833906,-0.28549519127799955,2.0,1,0,0,0
S04440,4,2,34,22,4,1,2023.0,No,1,2024.0,Placed,Germany,7,0.6291042805216924,0.5182813640255532,0,0,1,0.19095082049110992,-0.28549519127799955,1.0,0,1,0,0
S04944,6,0,16,52,7,1,2019.0,Yes,2,2020.0,Not Placed,UK,9,-0.8785035087145754,0.4950587919301342,4,1,2,0.7626598638776666,1.114189654167559,1.0,0,0,1,0
S00069,9,6,44,41,13,6,2020.0,Yes,2,2022.0,Not Placed,UK,9,-0.8785035087145754,1.7258551129873196,0,2,3,0.7290299201490454,-0.28549519127799955,2.0,0,0,1,0
S03943,0,6,23,71,11,7,2022.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,0.10027506630801845,1,4,0,-1.8941056906833906,-0.28549519127799955,1.0,0,0,1,0
S04431,7,5,32,30,11,2,2022.0,No,3,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.17839579883700477,2,3,3,0.3927304828628357,-0.28549519127799955,1.0,1,0,0,0
S02139,0,6,19,37,2,7,2020.0,Yes,2,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.5267343802682832,3,1,2,0.19095082049110992,-0.28549519127799955,2.0,0,0,1,0
S00433,3,7,1,73,7,6,2022.0,No,3,2025.0,Not Placed,UK,9,-0.8785035087145754,1.609742252510226,0,1,0,0.09006098930524706,-0.28549519127799955,3.0,0,0,0,0
S03746,2,4,30,27,4,1,2020.0,No,1,2023.0,Not Placed,UK,9,-0.8785035087145754,0.3325007872622045,2,0,0,-0.178978560523721,-0.28549519127799955,3.0,0,0,0,0
S03262,5,2,45,68,4,4,2021.0,No,2,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.4788598361804455,4,3,3,-0.14534861679509983,4.8344046381149655,3.0,0,0,0,0
S01968,4,5,41,38,7,0,2021.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,0.14672021049885567,3,2,0,-1.8941056906833906,-0.28549519127799955,3.0,0,0,1,0
S00182,8,2,34,22,14,0,2022.0,No,2,2025.0,Not Placed,UK,9,-0.8785035087145754,-1.1769663989400032,3,3,3,-0.07808872933785782,-0.28549519127799955,3.0,0,0,0,0
S03584,7,1,21,61,11,1,2020.0,No,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.08550551045533036,0,1,3,-0.21260850425234185,0.966854407278553,2.0,0,0,0,0
S02821,2,4,13,7,5,4,2023.0,No,2,2024.0,Placed,Ireland,5,-0.08028397464871673,1.6329648246056452,0,1,1,0.3927304828628357,-0.28549519127799955,1.0,0,1,0,0
S02062,1,8,4,53,7,4,2020.0,No,0,2022.0,Placed,UK,1,0.9826744607379645,-1.1072986826537479,5,0,2,0.8971796387921507,0.6353501017782891,2.0,0,1,0,0
S00972,7,4,13,45,10,7,2020.0,Yes,1,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.4338440918866089,3,4,0,-0.14534861679509983,-0.28549519127799955,1.0,0,0,1,0
S00150,2,6,44,41,0,2,2020.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.7125149570316321,1,4,0,0.3591005391342148,-0.28549519127799955,3.0,1,0,1,0
S01812,3,4,13,51,7,4,2021.0,Yes,4,2023.0,Placed,Ireland,9,0.3344526044873522,0.704061940788901,3,1,0,-1.8941056906833906,-0.28549519127799955,2.0,0,1,1,0
S03671,9,4,13,51,1,4,2022.0,Yes,0,2023.0,Placed,Ireland,2,1.3557658320988526,1.2381810989835285,2,3,1,0.056431045576625906,-0.28549519127799955,1.0,0,1,1,0
S02148,4,6,44,41,6,2,2023.0,Yes,1,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.4338440918866089,0,1,0,0.8971796387921507,-0.28549519127799955,3.0,1,0,1,0
S03581,6,4,18,33,7,5,2022.0,Yes,0,2025.0,Placed,Ireland,2,0.5350081955296646,-0.3409538035049345,4,0,0,-1.8941056906833906,-0.28549519127799955,3.0,0,1,1,0
S01826,5,3,47,31,1,7,2022.0,Yes,1,2025.0,Placed,India,2,1.2124526833725202,-0.5731795244591205,2,2,0,0.6281400889631826,-0.28549519127799955,3.0,0,1,1,0
S02240,3,5,24,19,7,0,2021.0,Yes,2,2023.0,Placed,Russia,0,1.7655333807617466,-0.7357375291270501,2,1,2,0.7962898076062874,-0.28549519127799955,2.0,0,1,1,0
S03432,6,3,2,13,8,5,2019.0,No,4,2020.0,Placed,India,0,0.9201474939505127,0.4950587919301342,0,2,3,-0.21260850425234185,0.5800993841949118,1.0,0,1,0,0
S03450,4,2,3,12,0,0,2023.0,Yes,0,2025.0,Not Placed,UK,9,-0.8785035087145754,1.331071387365203,2,1,3,0.32547059540559364,-0.28549519127799955,2.0,0,0,1,0
S01910,9,3,11,18,3,2,2019.0,No,4,2020.0,Not Placed,UK,9,-0.8785035087145754,-0.9679632500812362,1,2,0,-1.8941056906833906,-0.28549519127799955,1.0,1,0,0,0
S01412,7,0,27,72,13,4,2021.0,No,4,2022.0,Placed,Canada,6,1.0352239298292794,1.0059553780293433,4,0,2,0.3591005391342148,1.611446112417955,1.0,0,1,0,1
S03926,8,1,21,61,14,1,2023.0,No,1,2024.0,Placed,Finland,11,1.3681292531571094,0.4950587919301342,1,2,2,-0.11171867306647898,0.966854407278553,1.0,0,1,0,0
S04477,3,0,48,69,11,1,2023.0,Yes,4,2025.0,Placed,Canada,7,1.9236353106582424,-1.57175012456212,2,1,0,0.5945101452345617,-0.5249149674726347,2.0,0,1,1,1
S02582,2,8,27,21,6,7,2020.0,No,2,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.4556372640850264,4,4,1,0.6281400889631826,-0.35916281472250267,2.0,0,0,0,0
S02125,4,0,16,52,13,3,2020.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,-1.0840761105583296,4,0,1,0.12369093303386793,1.114189654167559,1.0,1,0,0,0
S00483,0,4,13,7,10,3,2022.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,1.3078488152697847,4,4,0,-1.8941056906833906,-0.28549519127799955,1.0,1,0,1,0
S00007,7,8,15,60,0,4,2019.0,Yes,3,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.5964020965545386,4,0,0,-0.010828841880616107,-0.5064980616115089,2.0,0,0,1,0
S04964,9,4,18,33,3,0,2022.0,Yes,3,2025.0,Not Placed,UK,9,-0.8785035087145754,1.4936293920331336,0,4,0,-0.178978560523721,-0.28549519127799955,3.0,0,0,1,0
S02122,5,7,1,20,2,4,2020.0,Yes,4,2021.0,Placed,UAE,5,1.5937271803142323,0.12349763840343654,2,4,0,0.056431045576625906,-0.28549519127799955,1.0,0,1,1,0
S04831,4,6,14,63,7,2,2021.0,Yes,1,2024.0,Placed,South Africa,12,0.9495673092916915,-0.5499569523637023,5,3,2,0.2918406516769728,-0.28549519127799955,3.0,1,1,1,0
S04907,6,1,46,43,5,5,2023.0,Yes,0,2024.0,Placed,Finland,9,0.4695037541332865,0.4021685035484598,2,0,0,-1.8941056906833906,-0.28549519127799955,1.0,0,1,1,0
S01474,4,9,35,32,3,2,2021.0,Yes,0,2024.0,Placed,USA,1,-0.14732644928679187,0.9362876617430871,5,1,0,-1.8941056906833906,-0.1197430385278676,3.0,1,1,1,0
S03488,8,5,32,11,12,6,2021.0,Yes,3,2023.0,Not Placed,UK,9,-0.8785035087145754,0.9362876617430871,0,2,2,0.5272502577773197,-0.28549519127799955,2.0,0,0,1,0
S04146,2,1,21,61,3,0,2021.0,No,0,2024.0,Placed,Finland,5,1.6755189993726838,0.913065089647669,3,4,1,-0.010828841880616107,0.966854407278553,3.0,0,1,0,0
S01900,4,0,37,65,6,1,2021.0,No,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.5267343802682832,2,0,0,-1.8941056906833906,-0.28549519127799955,2.0,0,0,0,0
S02465,8,9,28,49,6,6,2020.0,No,0,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.41062151979119077,2,1,0,0.19095082049110992,-0.3407459088613769,3.0,0,0,0,0
S00847,9,6,44,41,14,7,2019.0,No,2,2020.0,Placed,South Africa,1,1.8245504768181462,0.4253910756438789,0,2,2,-0.04445878560923697,-0.28549519127799955,1.0,0,1,0,0
S02016,1,6,23,71,9,7,2021.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,1.2381810989835285,3,4,3,0.8971796387921507,-0.28549519127799955,3.0,0,0,0,0
S01044,1,0,25,35,6,6,2019.0,Yes,1,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.6428472407453758,3,3,3,0.7290299201490454,3.6188888512806643,3.0,0,0,1,0
S02857,0,3,47,31,1,5,2020.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,0.5647265082163905,0,2,2,-0.14534861679509983,-0.28549519127799955,3.0,0,0,1,0
S03651,2,4,13,45,5,4,2022.0,Yes,4,2023.0,Not Placed,UK,9,-0.8785035087145754,0.10027506630801845,2,2,0,-1.8941056906833906,-0.28549519127799955,1.0,0,0,1,0
S02394,6,7,12,29,14,1,2023.0,Yes,3,2024.0,Placed,UAE,11,1.3680700980324287,-1.594972696657538,5,4,3,0.19095082049110992,-0.28549519127799955,1.0,0,1,1,0
S01688,9,7,12,10,4,3,2020.0,Yes,3,2023.0,Placed,UAE,12,0.3714639941625484,-1.153743826844585,2,4,2,-0.21260850425234185,-0.28549519127799955,3.0,1,1,1,0
S03159,6,1,49,0,13,4,2021.0,No,2,2022.0,Placed,Finland,2,1.9662072820534202,-1.6878629850392124,4,0,1,0.49362031404869855,-0.28549519127799955,1.0,0,1,0,0
S03678,7,8,27,48,13,0,2023.0,Yes,1,2026.0,Placed,UK,7,1.9291564556284369,-1.0376309663674925,2,4,2,1.0653293574352556,-0.7459178378061438,3.0,0,1,1,0
S01925,2,3,39,3,11,6,2019.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.5267343802682832,0,1,0,-1.8941056906833906,-0.28549519127799955,3.0,0,0,1,0
S03925,8,5,32,11,1,4,2022.0,No,2,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.20161837093242285,4,3,2,0.8971796387921507,-0.28549519127799955,2.0,0,0,0,0
S03312,1,9,35,32,9,0,2023.0,No,4,2025.0,Placed,USA,12,0.3019567226627793,-0.06228293835991124,3,4,0,0.056431045576625906,-0.1197430385278676,2.0,0,1,0,0
S02438,5,3,39,3,14,4,2022.0,No,3,2023.0,Not Placed,UK,9,-0.8785035087145754,1.7026325408919005,0,1,2,0.9308095825207715,-0.28549519127799955,1.0,0,0,0,0
S04763,8,0,50,54,2,2,2020.0,No,2,2022.0,Placed,Canada,11,-0.19486745115514453,0.704061940788901,3,0,0,-1.8941056906833906,-0.28549519127799955,2.0,1,1,0,1
S03730,0,9,42,47,9,4,2020.0,Yes,1,2021.0,Placed,USA,8,1.0788212567189217,0.05382992211718125,2,0,0,-1.8941056906833906,-0.7275009319450181,1.0,0,1,1,0
S04201,1,9,42,47,11,1,2023.0,No,4,2024.0,Placed,USA,3,1.603408902386966,-0.9679632500812362,5,3,2,0.49362031404869855,-0.7275009319450181,1.0,0,1,0,0
S01904,9,7,12,26,7,2,2022.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.15517322674158565,1,3,0,-0.11171867306647898,-0.28549519127799955,1.0,1,0,1,0
S04402,9,6,40,67,10,4,2019.0,Yes,1,2022.0,Placed,South Africa,6,0.1664520503942933,-1.339524403607934,3,1,3,0.5945101452345617,-0.28549519127799955,3.0,0,1,1,0
S01555,0,6,7,56,5,5,2023.0,No,2,2024.0,Not Placed,UK,9,-0.8785035087145754,1.609742252510226,2,4,0,-1.8941056906833906,3.195300016474772,1.0,0,0,0,0
S04029,8,6,23,71,10,5,2022.0,No,0,2024.0,Placed,South Africa,2,0.7951921522500768,0.7969522291705755,5,4,2,1.1325892448924972,-0.28549519127799955,2.0,0,1,0,0
S02626,1,5,41,38,12,2,2023.0,No,3,2025.0,Placed,Russia,12,0.061195365212515354,-1.385969547798771,1,2,3,0.9644395262493923,-0.28549519127799955,2.0,1,1,0,0
S00278,4,6,19,37,3,4,2019.0,Yes,3,2020.0,Placed,South Africa,6,0.7905780525249857,-1.1769663989400032,1,4,2,-0.178978560523721,-0.28549519127799955,1.0,0,1,1,0
S00973,9,1,46,43,5,6,2022.0,Yes,1,2025.0,Placed,Finland,3,0.6511691420275765,-1.5485275524667008,3,4,2,1.031699413706634,-0.28549519127799955,3.0,0,1,1,0
S00804,3,8,29,64,5,4,2020.0,No,1,2022.0,Placed,UK,4,1.289669839455668,1.2149585268881102,0,1,0,0.2245807642197308,-0.41441353230587996,2.0,0,1,0,0
S01511,9,5,32,4,8,0,2023.0,Yes,0,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.7125149570316321,1,2,2,0.056431045576625906,-0.28549519127799955,2.0,0,0,1,0
S00621,7,9,5,8,5,2,2019.0,Yes,0,2020.0,Placed,USA,10,1.630975190488151,-0.039060366264493156,2,2,0,-1.8941056906833906,-0.8380023671117728,1.0,1,1,1,0
S03368,4,9,35,5,3,7,2019.0,Yes,3,2020.0,Placed,USA,9,0.8196035003682935,0.030607350021762136,0,0,0,-1.8941056906833906,-0.580165685056012,1.0,0,1,1,0
S03979,1,4,30,27,10,0,2021.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,0.7272845128843202,1,2,1,0.12369093303386793,-0.28549519127799955,1.0,0,0,1,0
S04603,9,0,50,39,11,3,2023.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,0.4950587919301342,0,3,3,0.8971796387921507,-0.28549519127799955,1.0,1,0,1,0
S03332,9,6,40,67,2,0,2021.0,No,4,2024.0,Placed,South Africa,7,0.6087549176315472,-0.38739894769577166,1,3,0,0.6617700326918035,-0.28549519127799955,3.0,0,1,0,0
S03100,2,1,17,1,2,3,2023.0,Yes,0,2026.0,Placed,Finland,12,0.9127333849905372,-0.921518105890399,0,4,2,0.5608802015059405,0.8747698779729242,3.0,1,1,1,0
S00760,4,8,27,48,5,1,2023.0,No,2,2026.0,Placed,UK,3,0.8233894283478554,-1.594972696657538,2,1,2,0.49362031404869855,-0.7459178378061438,3.0,0,1,0,0
S01425,6,7,1,20,2,3,2022.0,No,2,2025.0,Placed,UAE,10,0.9450715198159617,-1.5253049803712826,5,1,0,0.8299197513349084,-0.28549519127799955,3.0,1,1,0,0
S01646,3,7,12,29,11,6,2019.0,Yes,0,2021.0,Placed,UAE,4,2.067382263632233,0.913065089647669,4,0,0,-1.8941056906833906,-0.28549519127799955,2.0,0,1,1,0
S04546,7,9,42,47,8,7,2022.0,No,1,2023.0,Placed,USA,0,2.0194074575162224,-1.0840761105583296,5,2,0,-1.8941056906833906,-0.7275009319450181,1.0,0,1,0,0
S03333,2,8,6,55,2,6,2021.0,Yes,2,2022.0,Not Placed,UK,9,-0.8785035087145754,0.5647265082163905,2,4,0,-1.8941056906833906,-0.8748361788340243,1.0,0,0,1,0
S04979,7,0,37,65,2,5,2021.0,No,3,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.9447406779858181,3,0,3,0.42636042659145684,-0.28549519127799955,2.0,0,0,0,0
S02346,9,5,32,4,3,2,2021.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.339524403607934,1,4,2,0.8635496950635292,-0.28549519127799955,3.0,1,0,0,0
S03983,3,5,41,38,2,2,2021.0,No,1,2023.0,Placed,Russia,4,2.011007429811569,0.4021685035484598,3,1,0,0.3927304828628357,-0.28549519127799955,2.0,1,1,0,0
S01831,6,3,11,18,0,4,2023.0,No,1,2026.0,Placed,India,6,0.42241627488748545,-0.13195065464616756,4,3,3,0.02280110184800505,-0.28549519127799955,3.0,0,1,0,0
S03718,8,1,46,43,4,1,2023.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,1.6794099687964823,5,3,0,0.45999037032007767,-0.28549519127799955,1.0,0,0,0,0
S04427,8,7,12,58,8,4,2022.0,No,4,2025.0,Placed,UAE,3,0.22970859705280655,0.5415039361209714,4,4,0,-1.8941056906833906,-0.28549519127799955,3.0,0,1,0,0
S03054,0,8,27,21,5,0,2019.0,No,1,2020.0,Not Placed,UK,9,-0.8785035087145754,-1.618195268752957,1,0,1,0.5272502577773197,-0.35916281472250267,1.0,0,0,0,0
S04855,1,8,27,21,7,7,2019.0,Yes,0,2020.0,Not Placed,UK,9,-0.8785035087145754,-0.898295533794981,0,1,3,0.09006098930524706,-0.35916281472250267,1.0,0,0,1,0
S00616,5,2,45,68,1,2,2023.0,No,3,2025.0,Placed,Germany,9,0.6980791558993356,-0.5267343802682832,0,1,1,0.25821070794835194,4.8344046381149655,2.0,1,1,0,0
S03776,0,1,46,43,8,1,2019.0,Yes,4,2022.0,Placed,Finland,4,1.630541386240493,1.354293959460622,1,1,0,-0.010828841880616107,-0.28549519127799955,3.0,0,1,1,0
S01292,7,4,30,27,5,3,2020.0,Yes,2,2022.0,Placed,Ireland,1,-0.04307540122458502,-0.41062151979119077,2,0,2,0.3591005391342148,-0.28549519127799955,2.0,1,1,1,0
S04467,4,3,39,3,7,4,2022.0,No,1,2023.0,Not Placed,UK,9,-0.8785035087145754,0.3325007872622045,0,4,0,-1.8941056906833906,-0.28549519127799955,1.0,0,0,0,0
S03737,5,6,40,67,10,7,2023.0,Yes,4,2026.0,Not Placed,UK,9,-0.8785035087145754,-1.130521254749167,4,4,0,0.9308095825207715,-0.28549519127799955,3.0,0,0,1,0
S02717,1,3,39,3,6,0,2020.0,No,3,2022.0,Placed,India,11,0.4273655869857669,-0.898295533794981,1,1,0,-0.14534861679509983,-0.28549519127799955,2.0,0,1,0,0
S00043,9,7,12,10,11,5,2020.0,Yes,4,2023.0,Placed,UAE,3,0.5433293497347433,-1.641417840848375,4,2,1,0.1573208767624888,-0.28549519127799955,3.0,0,1,1,0
S03524,3,7,1,73,3,1,2022.0,No,1,2023.0,Placed,UAE,11,-0.25126200335070187,0.35572335935762256,3,3,2,1.0653293574352556,-0.28549519127799955,1.0,0,1,0,0
S03477,3,0,16,52,2,1,2021.0,No,1,2023.0,Placed,Canada,2,1.1973878449538469,0.16994278259427376,0,4,1,0.8635496950635292,1.114189654167559,2.0,0,1,0,1
S01215,4,0,48,69,11,1,2022.0,No,2,2025.0,Not Placed,UK,9,-0.8785035087145754,-0.3641763756003536,1,0,1,0.12369093303386793,-0.5249149674726347,3.0,0,0,0,0
S04415,9,5,24,19,8,4,2019.0,Yes,3,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.3409538035049345,5,0,0,0.3591005391342148,-0.28549519127799955,2.0,0,0,1,0
S04891,7,4,13,51,12,5,2023.0,Yes,4,2026.0,Not Placed,UK,9,-0.8785035087145754,0.3789459314530417,3,3,2,0.5272502577773197,-0.28549519127799955,3.0,0,0,1,0
S04605,4,8,15,60,3,0,2020.0,Yes,4,2021.0,Placed,UK,7,0.08907714731199719,-0.5499569523637023,3,1,2,0.7626598638776666,-0.5064980616115089,1.0,0,1,1,0
S03879,3,0,31,28,6,1,2019.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,0.6343942245026458,2,0,2,0.9980694699780132,-0.41441353230587996,3.0,0,0,1,0
S04187,1,5,32,4,6,3,2023.0,Yes,1,2025.0,Placed,Russia,5,1.9229846042867553,1.1917359547926911,2,4,3,0.9308095825207715,-0.28549519127799955,2.0,1,1,1,0
S00296,4,8,6,55,4,5,2021.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.4556372640850264,5,0,0,0.1573208767624888,-0.8748361788340243,2.0,0,0,1,0
S01562,5,7,12,10,10,7,2020.0,No,3,2022.0,Placed,UAE,11,0.9819251624920096,-0.898295533794981,5,0,3,0.6953999764204246,-0.28549519127799955,2.0,0,1,0,0
S03938,7,0,27,72,0,0,2021.0,Yes,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.8286278175087246,0,2,3,0.056431045576625906,1.611446112417955,2.0,0,0,1,0
S03927,5,2,34,22,8,7,2020.0,Yes,4,2021.0,Placed,Germany,10,0.7381271753081386,1.1685133826972731,1,0,0,-1.8941056906833906,-0.28549519127799955,1.0,0,1,1,0
S00881,0,6,40,67,4,2,2022.0,No,3,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.5731795244591205,5,0,0,-1.8941056906833906,-0.28549519127799955,2.0,1,0,0,0
S04503,6,5,32,30,4,5,2023.0,Yes,4,2025.0,Placed,Russia,2,1.6777866124854424,1.1685133826972731,2,3,1,0.7962898076062874,-0.28549519127799955,2.0,0,1,1,0
S02793,3,1,46,43,14,1,2023.0,No,0,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.689292384936213,0,3,3,0.8635496950635292,-0.28549519127799955,3.0,0,0,0,0
S01052,4,0,48,69,5,2,2019.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,1.586519680414808,3,2,3,0.32547059540559364,-0.5249149674726347,2.0,1,0,0,0
S00675,2,6,19,37,12,7,2020.0,Yes,1,2021.0,Not Placed,UK,9,-0.8785035087145754,0.10027506630801845,1,4,3,-0.04445878560923697,-0.28549519127799955,1.0,0,0,1,0
S03890,6,8,27,17,1,7,2022.0,No,4,2024.0,Placed,UK,3,0.018682548942018304,-0.8518503896041437,5,4,0,-0.010828841880616107,-0.8011685553895213,2.0,0,1,0,0
S01417,0,9,35,32,14,7,2019.0,Yes,2,2021.0,Placed,USA,5,1.4856507675226764,-1.57175012456212,5,4,1,0.1573208767624888,-0.1197430385278676,2.0,0,1,1,0
S04410,8,0,31,28,2,5,2021.0,Yes,4,2023.0,Not Placed,UK,9,-0.8785035087145754,1.0059553780293433,3,2,2,0.7290299201490454,-0.41441353230587996,2.0,0,0,1,0
S01446,9,2,3,42,5,4,2019.0,No,2,2020.0,Placed,Germany,5,1.1895399317462134,-0.7821826733178874,0,2,0,-1.8941056906833906,-0.28549519127799955,1.0,0,1,0,0
S01285,0,6,40,67,14,5,2023.0,Yes,2,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.8054052454133065,1,1,1,1.031699413706634,-0.28549519127799955,3.0,0,0,1,0
S01146,3,9,35,32,0,6,2020.0,No,4,2021.0,Not Placed,UK,9,-0.8785035087145754,0.3789459314530417,3,4,3,0.9308095825207715,-0.1197430385278676,1.0,0,0,0,0
S02722,4,9,28,49,11,0,2021.0,No,3,2024.0,Placed,USA,7,0.16237034679132814,1.0059553780293433,5,0,2,0.12369093303386793,-0.3407459088613769,3.0,0,1,0,0
S00481,5,4,13,51,10,4,2023.0,Yes,2,2025.0,Placed,Ireland,0,-0.22020556289335824,0.6343942245026458,5,0,0,-1.8941056906833906,-0.28549519127799955,2.0,0,1,1,0
S04639,4,3,11,6,6,5,2019.0,Yes,4,2020.0,Not Placed,UK,9,-0.8785035087145754,-1.5253049803712826,5,4,0,-1.8941056906833906,-0.28549519127799955,1.0,0,0,1,0
S04437,4,3,33,14,5,2,2019.0,Yes,0,2022.0,Placed,India,11,0.24544386021786066,0.7505070849797383,1,4,3,0.8299197513349084,-0.08290922680561606,3.0,1,1,1,0
S02382,1,3,2,13,12,5,2020.0,Yes,0,2023.0,Not Placed,UK,9,-0.8785035087145754,0.8201748012659946,3,2,3,0.6281400889631826,0.5800993841949118,3.0,0,0,1,0
S03476,1,4,30,27,0,3,2023.0,No,3,2025.0,Placed,Ireland,2,1.8722097889358602,-0.6660698128407949,5,4,3,0.49362031404869855,-0.28549519127799955,2.0,1,1,0,0
S01619,0,3,2,13,0,4,2020.0,No,0,2023.0,Not Placed,UK,9,-0.8785035087145754,0.9595102338385062,5,0,2,0.9308095825207715,0.5800993841949118,3.0,0,0,0,0
S00386,1,9,35,5,9,5,2021.0,No,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.618195268752957,5,0,0,0.9308095825207715,-0.580165685056012,2.0,0,0,0,0
S02053,9,3,11,18,7,3,2022.0,No,2,2025.0,Placed,India,3,0.1478773412445678,1.5632971083193887,0,1,1,0.9308095825207715,-0.28549519127799955,3.0,1,1,0,0
S04373,6,0,50,39,14,7,2022.0,Yes,1,2023.0,Placed,Canada,3,1.3952223002608493,0.5647265082163905,1,0,2,0.1573208767624888,-0.28549519127799955,1.0,0,1,1,1
S01821,7,9,35,5,0,2,2020.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.3163018315125148,0,1,0,-1.8941056906833906,-0.580165685056012,3.0,1,0,1,0
S01036,5,8,27,17,3,6,2020.0,No,0,2023.0,Placed,UK,10,1.4665239438759314,-0.7125149570316321,3,1,0,-1.8941056906833906,-0.8011685553895213,3.0,0,1,0,0
S04579,7,0,50,54,6,5,2021.0,Yes,4,2022.0,Placed,Canada,6,1.2159033989788917,0.3325007872622045,3,2,2,0.8299197513349084,-0.28549519127799955,1.0,0,1,1,1
S03716,2,0,25,35,14,1,2022.0,Yes,1,2024.0,Placed,Canada,0,0.5655519582397759,-1.362746975703352,0,4,2,0.5945101452345617,3.6188888512806643,2.0,0,1,1,1
S02294,5,4,18,33,11,0,2019.0,Yes,4,2020.0,Placed,Ireland,4,-0.18350966721645887,-1.2466341152262594,4,3,1,0.9980694699780132,-0.28549519127799955,1.0,0,1,1,0
S00768,6,0,27,72,9,2,2023.0,No,0,2026.0,Placed,Canada,12,-0.15127012426550215,0.6576167965980638,2,4,0,-1.8941056906833906,1.611446112417955,3.0,1,1,0,1
S03037,3,8,29,64,3,1,2020.0,No,4,2023.0,Placed,UK,8,1.3871180481795995,-1.594972696657538,1,0,0,0.9980694699780132,-0.41441353230587996,3.0,0,1,0,0
S04721,5,4,13,46,7,0,2022.0,Yes,2,2023.0,Placed,Ireland,9,-0.1884195425649532,1.2614036710789476,0,4,3,0.9980694699780132,1.279941806917691,1.0,0,1,1,0
